Warning: truncated output (original token count: 108069)
Total output lines: 1538

CandidateId,PositionThresholdM,AttitudeThresholdDeg,VelocityThresholdMps,BodyRateThresholdRadps,GrowthFactor,MinimumConsecutiveGrowthSteps,CandidateStepCount,EligibleStepCount,EligibleStepFraction,PositiveStepCount,PositiveStepFractionAll,PositiveEligibleFraction,PositiveOnsetCount,PositiveEpisodeCount,PositiveEpisodeFraction,PositiveCellCount,PositiveFamilyCount,HardEventStepCount,HardEventEligibleFraction,HardEventOnsetCount,HardEventEpisodeCount,HardEventEpisodeFraction,HardEventCellCount,HardEventFamilyCount,GrowthOnlyEpisodeCount,GrowthOnlyCellCount,AbsoluteForecastPositiveCount,SafetyForecastPositiveCount,PositionForecastPositiveCount,AttitudeForecastPositiveCount,VelocityForecastPositiveCount,BodyRateForecastPositiveCount,ConstraintForecastPositiveCount,SaturationForecastPositiveCount,NonfiniteForecastPositiveCount,FirstPositionEventCount,FirstAttitudeEventCount,FirstVelocityEventCount,FirstBodyRateEventCount,FirstConstraintEventCount,FirstSaturationEventCount,FirstNonfiniteEventCount,GrowthOnlyPositiveCount,LeadMeanSteps,LeadP50Steps,LeadP95Steps
C239,0.1,15,0.5,4,2,3,477900,468004,0.97929273906675,10351,0.021659342958778,0.0221173323304929,772,460,0.17037037037037,89,5,5549,0.0118567362672114,382,192,0.0711111111111111,64,5,404,83,4755,850,4632,64,147,116,466,402,0,4529,11,110,63,466,374,0,4802,14.4623707854314,19,20
C240,0.1,15,0.5,4,2,5,477900,468004,0.97929273906675,10297,0.0215463486084955,0.0220019487012932,750,454,0.168148148148148,87,5,5549,0.0118567362672114,382,192,0.0711111111111111,64,5,395,78,4755,850,4632,64,147,116,466,402,0,4529,11,110,63,466,374,0,4748,14.4333300961445,19,20
C241,0.1,15,0.75,1,1.25,3,477900,466692,0.97654739485248,31230,0.0653483992467043,0.0669177958910802,2651,984,0.364444444444444,120,5,12015,0.0257450309840323,977,282,0.104444444444444,89,5,939,114,11954,783,4488,14,0,7784,466,335,0,4300,0,0,7602,466,78,0,19215,15.8526737111752,20,20
C242,0.1,15,0.75,1,1.25,5,477900,466692,0.97654739485248,29920,0.06260724000837,0.0641108054134204,2322,956,0.354074074074074,114,5,12015,0.0257450309840323,977,282,0.104444444444444,89,5,892,106,11954,783,4488,14,0,7784,466,335,0,4300,0,0,7602,466,78,0,17905,15.6710895721925,20,20
C243,0.1,15,0.75,1,1.5,3,477900,466692,0.97654739485248,23948,0.0501109018623143,0.051314357220608,2215,837,0.31,118,5,12015,0.0257450309840323,977,282,0.104444444444444,89,5,777,110,11954,783,4488,14,0,7784,466,335,0,4300,0,0,7602,466,78,0,11933,14.5915734090529,20,20
C244,0.1,15,0.75,1,1.5,5,477900,466692,0.97654739485248,23477,0.0491253400292948,0.0503051262931441,2018,819,0.303333333333333,114,5,12015,0.0257450309840323,977,282,0.104444444444444,89,5,743,104,11954,783,4488,14,0,7784,466,335,0,4300,0,0,7602,466,78,0,11462,14.4830685351621,20,20
C245,0.1,15,0.75,1,2,3,477900,466692,0.97654739485248,17168,0.0359238334379577,0.0367865744431017,1676,591,0.218888888888889,109,5,12015,0.0257450309840323,977,282,0.104444444444444,89,5,502,97,11954,783,4488,14,0,7784,466,335,0,4300,0,0,7602,466,78,0,5153,12.4556733457596,13,20
C246,0.1,15,0.75,1,2,5,477900,466692,0.97654739485248,16957,0.0354823184766688,0.0363344561295244,1549,575,0.212962962962963,107,5,12015,0.0257450309840323,977,282,0.104444444444444,89,5,472,93,11954,783,4488,14,0,7784,466,335,0,4300,0,0,7602,466,78,0,4942,12.3617974877632,13,20
C247,0.1,15,0.75,2,1.25,3,477900,467862,0.978995605775267,26035,0.0544779242519356,0.0556467505375517,1976,906,0.335555555555556,114,5,6872,0.0146880917877494,500,208,0.077037037037037,73,5,869,111,6506,830,4700,87,9,1983,466,382,0,4567,11,0,1731,466,300,0,19163,17.1635874783945,20,20
C248,0.1,15,0.75,2,1.25,5,477900,467862,0.978995605775267,25119,0.0525612052730697,0.0536889082678226,1786,887,0.328518518518519,109,5,6872,0.0146880917877494,500,208,0.077037037037037,73,5,848,105,6506,830,4700,87,9,1983,466,382,0,4567,11,0,1731,466,300,0,18247,17.0601536685378,20,20
C249,0.1,15,0.75,2,1.5,3,477900,467862,0.978995605775267,18717,0.0391650973006905,0.0400053862036241,1578,755,0.27962962962963,111,5,6872,0.0146880917877494,500,208,0.077037037037037,73,5,707,108,6506,830,4700,87,9,1983,466,382,0,4567,11,0,1731,466,300,0,11845,16.0546027675375,20,20
C250,0.1,15,0.75,2,1.5,5,477900,467862,0.978995605775267,18450,0.0386064030131827,0.0394347051053516,1442,745,0.275925925925926,106,5,6872,0.0146880917877494,500,208,0.077037037037037,73,5,696,102,6506,830,4700,87,9,1983,466,382,0,4567,11,0,1731,466,300,0,11578,15.9975067750677,20,20
C251,0.1,15,0.75,2,2,3,477900,467862,0.978995605775267,11877,0.0248524795982423,0.0253856906523719,1035,505,0.187037037037037,102,5,6872,0.0146880917877494,500,208,0.077037037037037,73,5,436,96,6506,830,4700,87,9,1983,466,382,0,4567,11,0,1731,466,300,0,5005,13.7824366422497,17,20
C252,0.1,15,0.75,2,2,5,477900,467862,0.978995605775267,11790,0.0246704331450094,0.0251997383843954,977,499,0.184814814814815,97,5,6872,0.0146880917877494,500,208,0.077037037037037,73,5,426,89,6506,830,4700,87,9,1983,466,382,0,4567,11,0,1731,466,300,0,4918,13.736556403732,17,20
C253,0.1,15,0.75,3,1.25,3,477900,468129,0.979554300062775,24762,0.0518141870684244,0.0528956761918189,1678,881,0.326296296296296,110,5,5857,0.0125115085799,391,196,0.0725925925925926,65,5,857,107,5145,843,4789,164,39,436,466,395,0,4705,87,1,301,466,332,0,18905,17.5072288183507,20,20
C254,0.1,15,0.75,3,1.25,5,477900,468129,0.979554300062775,24135,0.0505021971123666,0.0515563017886096,1606,864,0.32,108,5,5857,0.0125115085799,391,196,0.0725925925925926,65,5,835,104,5145,843,4789,164,39,436,466,395,0,4705,87,1,301,466,332,0,18278,17.442469442718,20,20
C255,0.1,15,0.75,3,1.5,3,477900,468129,0.979554300062775,17511,0.0366415568110483,0.0374063559403498,1305,733,0.271481481481481,104,5,5857,0.0125115085799,391,196,0.0725925925925926,65,5,699,101,5145,843,4789,164,39,436,466,395,0,4705,87,1,301,466,332,0,11654,16.4750157044144,20,20
C256,0.1,15,0.75,3,1.5,5,477900,468129,0.979554300062775,17406,0.0364218455743879,0.037182058791487,1263,725,0.268518518518519,101,5,5857,0.0125115085799,391,196,0.0725925925925926,65,5,687,97,5145,843,4789,164,39,436,466,395,0,4705,87,1,301,466,332,0,11549,16.453751579915,20,20
C257,0.1,15,0.75,3,2,3,477900,468129,0.979554300062775,10811,0.0226218874241473,0.0230940616795798,852,483,0.178888888888889,94,5,5857,0.0125115085799,391,196,0.0725925925925926,65,5,431,89,5145,843,4789,164,39,436,466,395,0,4705,87,1,301,466,332,0,4954,14.2904449172139,19,20
C258,0.1,15,0.75,3,2,5,477900,468129,0.979554300062775,10756,0.0225068005858966,0.0229765726968421,827,478,0.177037037037037,91,5,5857,0.0125115085799,391,196,0.0725925925925926,65,5,421,83,5145,843,4789,164,39,436,466,395,0,4705,87,1,301,466,332,0,4899,14.2612495351432,18,20
C259,0.1,15,0.75,4,1.25,3,477900,468164,0.979627537141661,24509,0.0512847876124712,0.0523513127878265,1606,868,0.321481481481481,108,5,5684,0.0121410445912116,373,192,0.0711111111111111,64,5,846,105,4890,850,4792,165,39,116,466,402,0,4726,88,1,63,466,374,0,18825,17.5791749969399,20,20
C260,0.1,15,0.75,4,1.25,5,477900,468164,0.979627537141661,23882,0.0499727976564135,0.0510120385164173,1547,852,0.315555555555556,106,5,5684,0.0121410445912116,373,192,0.0711111111111111,64,5,827,101,4890,850,4792,165,39,116,466,402,0,4726,88,1,63,466,374,0,18198,17.5156184574156,20,20
C261,0.1,15,0.75,4,1.5,3,477900,468164,0.979627537141661,17251,0.0360975099393178,0.0368481984945446,1226,717,0.265555555555556,100,5,5684,0.0121410445912116,373,192,0.0711111111111111,64,5,683,96,4890,850,4792,165,39,116,466,402,0,4726,88,1,63,466,374,0,11567,16.5606631499623,20,20
C262,0.1,15,0.75,4,1.5,5,477900,468164,0.979627537141661,17160,0.0359070935342122,0.0366538221648824,1201,711,0.263333333333333,100,5,5684,0.0121410445912116,373,192,0.0711111111111111,64,5,675,94,4890,850,4792,165,39,116,466,402,0,4726,88,1,63,466,374,0,11476,16.5424242424242,20,20
C263,0.1,15,0.75,4,2,3,477900,468164,0.979627537141661,10608,0.0221971123666039,0.0226587264292,807,477,0.176666666666667,92,5,5684,0.0121410445912116,373,192,0.0711111111111111,64,5,426,87,4890,850,4792,165,39,116,466,402,0,4726,88,1,63,466,374,0,4924,14.406862745098,19,20
C264,0.1,15,0.75,4,2,5,477900,468164,0.979627537141661,10562,0.022100857920067,0.0225604702625576,789,471,0.174444444444444,90,5,5684,0.0121410445912116,373,192,0.0711111111111111,64,5,418,83,4890,850,4792,165,39,116,466,402,0,4726,88,1,63,466,374,0,4878,14.3825033137663,19,20
C265,0.1,15,1,1,1.25,3,477900,466692,0.97654739485248,31205,0.0652960870474995,0.0668642273705142,2650,987,0.365555555555556,120,5,12015,0.0257450309840323,977,282,0.104444444444444,89,5,942,114,11954,783,4488,14,0,7784,466,335,0,4300,0,0,7602,466,78,0,19190,15.8493510655344,20,20
C266,0.1,15,1,1,1.25,5,477900,466692,0.97654739485248,29915,0.062596777568529,0.0641000917093072,2327,957,0.354444444444444,113,5,12015,0.0257450309840323,977,282,0.104444444444444,89,5,896,105,11954,783,4488,14,0,7784,466,335,0,4300,0,0,7602,466,78,0,17900,15.6703660371051,20,20
C267,0.1,15,1,1,1.5,3,477900,466692,0.97654739485248,23945,0.0501046243984097,0.0513079289981401,2226,840,0.311111111111111,117,5,12015,0.0257450309840323,977,282,0.104444444444444,89,5,780,109,11954,783,4488,14,0,7784,466,335,0,4300,0,0,7602,466,78,0,11930,14.5908958028816,20,20
C268,0.1,15,1,1,1.5,5,477900,466692,0.97654739485248,23452,0.04907302783009,0.0502515577725781,2021,820,0.303703703703704,112,5,12015,0.0257450309840323,977,282,0.104444444444444,89,5,746,102,11954,783,4488,14,0,7784,466,335,0,4300,0,0,7602,466,78,0,11437,14.4771874466996,20,20
C269,0.1,15,1,1,2,3,477900,466692,0.97654739485248,17200,0.0359907930529399,0.0368551421494262,1688,595,0.22037037037037,110,5,12015,0.0257450309840323,977,282,0.104444444444444,89,5,506,98,11954,783,4488,14,0,7784,466,335,0,4300,0,0,7602,466,78,0,5185,12.4697093023256,13,20
C270,0.1,15,1,1,2,5,477900,466692,0.97654739485248,16970,0.0355095208202553,0.0363623117602187,1550,579,0.214444444444444,106,5,12015,0.0257450309840323,977,282,0.104444444444444,89,5,477,92,11954,783,4488,14,0,7784,466,335,0,4300,0,0,7602,466,78,0,4955,12.3676487919859,13,20
C271,0.1,15,1,2,1.25,3,477900,467863,0.978997698263235,26001,0.054406779661017,0.0555739607534684,1979,908,0.336296296296296,114,5,6873,0.0146901977715699,501,208,0.077037037037037,73,5,871,111,6507,830,4701,88,0,1984,466,382,0,4567,11,0,1732,466,300,0,19128,17.1591477250875,20,20
C272,0.1,15,1,2,1.25,5,477900,467863,0.978997698263235,25118,0.0525591127851015,0.0536866561365186,1797,890,0.32962962962963,109,5,6873,0.0146901977715699,501,208,0.077037037037037,73,5,851,105,6507,830,4701,88,0,1984,466,382,0,4567,11,0,1732,466,300,0,18245,17.059280197468,20,20
C273,0.1,15,1,2,1.5,3,477900,467863,0.978997698263235,18725,0.0391818372044361,0.040022399719576,1584,759,0.281111111111111,110,5,6873,0.0146901977715699,501,208,0.077037037037037,73,5,711,107,6507,830,4701,88,0,1984,466,382,0,4567,11,0,1732,466,300,0,11852,16.0552736982644,20,20
C274,0.1,15,1,2,1.5,5,477900,467863,0.978997698263235,18482,0.0386733626281649,0.039503016908796,1451,750,0.277777777777778,106,5,6873,0.0146901977715699,501,208,0.077037037037037,73,5,701,102,6507,830,4701,88,0,1984,466,382,0,4567,11,0,1732,466,300,0,11609,16.0034087219998,20,20
C275,0.1,15,1,2,2,3,477900,467863,0.978997698263235,11919,0.0249403640929065,0.0254754062620895,1052,511,0.189259259259259,102,5,6873,0.0146901977715699,501,208,0.077037037037037,73,5,444,97,6507,830,4701,88,0,1984,466,382,0,4567,11,0,1732,466,300,0,5046,13.8027519087172,17,20
C276,0.1,15,1,2,2,5,477900,467863,0.978997698263235,11834,0.02476250261561,0.0252937291472076,991,506,0.187407407407407,98,5,6873,0.0146901977715699,501,208,0.077037037037037,73,5,435,91,6507,830,4701,88,0,1984,466,382,0,4567,11,0,1732,466,300,0,4961,13.7582389724523,17,20
C277,0.1,15,1,3,1.25,3,477900,468140,0.979577317430425,24741,0.0517702448210923,0.0528495749134874,1702,881,0.326296296296296,110,5,5868,0.012534711838339,396,196,0.0725925925925926,65,5,857,107,5156,843,4800,175,0,447,466,395,0,4708,92,0,308,466,332,0,18873,17.4970696414858,20,20
C278,0.1,15,1,3,1.25,5,477900,468140…68069 tokens truncated…,8289,780,40,141,488,7998,466,332,0,40,31,364,7831,466,77,0,3521,12.1162496841041,13,20
C1250,0.25,10,0.3,1,1.25,5,477900,475950,0.995919648462021,11333,0.0237141661435447,0.0238113247189831,1426,323,0.11962962962963,107,5,8350,0.0175438596491228,737,132,0.0488888888888889,74,5,273,91,8289,780,40,141,488,7998,466,332,0,40,31,364,7831,466,77,0,2983,11.7419924115415,12,20
C1251,0.25,10,0.3,1,1.5,3,477900,475950,0.995919648462021,11005,0.023027830089977,0.0231221766992331,1526,312,0.115555555555556,106,5,8350,0.0175438596491228,737,132,0.0488888888888889,74,5,266,90,8289,780,40,141,488,7998,466,332,0,40,31,364,7831,466,77,0,2655,11.4958655156747,11,20
C1252,0.25,10,0.3,1,1.5,5,477900,475950,0.995919648462021,10596,0.0221720025109856,0.0222628427355815,1339,292,0.108148148148148,103,5,8350,0.0175438596491228,737,132,0.0488888888888889,74,5,240,86,8289,780,40,141,488,7998,466,332,0,40,31,364,7831,466,77,0,2246,11.167610419026,11,20
C1253,0.25,10,0.3,1,2,3,477900,475950,0.995919648462021,9809,0.0205252144800167,0.0206093077003887,1269,253,0.0937037037037037,97,5,8350,0.0175438596491228,737,132,0.0488888888888889,74,5,200,79,8289,780,40,141,488,7998,466,332,0,40,31,364,7831,466,77,0,1459,10.4589662554797,10,20
C1254,0.25,10,0.3,1,2,5,477900,475950,0.995919648462021,9603,0.0200941619585687,0.0201764891270091,1142,240,0.0888888888888889,94,5,8350,0.0175438596491228,737,132,0.0488888888888889,74,5,179,74,8289,780,40,141,488,7998,466,332,0,40,31,364,7831,466,77,0,1253,10.254295532646,9,20
C1255,0.25,10,0.3,2,1.25,3,477900,476932,0.997974471646788,5993,0.0125402803933877,0.0125657326411312,906,225,0.0833333333333333,96,5,2781,0.00583101993575604,213,53,0.0196296296296296,52,5,195,88,2396,826,40,193,557,1914,466,378,0,40,54,456,1693,466,298,0,3212,14.4797263474053,20,20
C1256,0.25,10,0.3,2,1.25,5,477900,476932,0.997974471646788,5429,0.0113601171793262,0.0113831741212584,737,216,0.08,92,5,2781,0.00583101993575604,213,53,0.0196296296296296,52,5,183,83,2396,826,40,193,557,1914,466,378,0,40,54,456,1693,466,298,0,2648,13.9062442438755,19,20
C1257,0.25,10,0.3,2,1.5,3,477900,476932,0.997974471646788,5032,0.0105293994559531,0.0105507703404259,766,198,0.0733333333333333,94,5,2781,0.00583101993575604,213,53,0.0196296296296296,52,5,165,82,2396,826,40,193,557,1914,466,378,0,40,54,456,1693,466,298,0,2251,13.4254769475358,16,20
C1258,0.25,10,0.3,2,1.5,5,477900,476932,0.997974471646788,4651,0.00973216154007115,0.00975191431902242,620,191,0.0707407407407407,88,5,2781,0.00583101993575604,213,53,0.0196296296296296,52,5,156,76,2396,826,40,193,557,1914,466,378,0,40,54,456,1693,466,298,0,1870,12.8869060417115,14,20
C1259,0.25,10,0.3,2,2,3,477900,476932,0.997974471646788,3874,0.00810629838878426,0.00812275125175077,531,147,0.0544444444444444,82,5,2781,0.00583101993575604,213,53,0.0196296296296296,52,5,111,69,2396,826,40,193,557,1914,466,378,0,40,54,456,1693,466,298,0,1093,11.4602478058854,11,20
C1260,0.25,10,0.3,2,2,5,477900,476932,0.997974471646788,3723,0.00779033270558694,0.00780614427213942,449,144,0.0533333333333333,79,5,2781,0.00583101993575604,213,53,0.0196296296296296,52,5,106,66,2396,826,40,193,557,1914,466,378,0,40,54,456,1693,466,298,0,942,11.1138866505506,10,20
C1261,0.25,10,0.3,3,1.25,3,477900,477121,0.998369951872777,4559,0.00953965264699728,0.00955522812871368,660,187,0.0692592592592593,88,5,1680,0.00352111938061833,119,40,0.0148148148148148,39,5,172,80,952,838,40,215,574,408,466,390,0,40,98,481,304,466,321,0,2879,15.6225049352928,20,20
C1262,0.25,10,0.3,3,1.25,5,477900,477121,0.998369951872777,4176,0.00873822975517891,0.00875249674610843,557,177,0.0655555555555556,83,5,1680,0.00352111938061833,119,40,0.0148148148148148,39,5,155,74,952,838,40,215,574,408,466,390,0,40,98,481,304,466,321,0,2496,15.2210249042146,20,20
C1263,0.25,10,0.3,3,1.5,3,477900,477121,0.998369951872777,3607,0.00754760410127642,0.00755992714636329,511,170,0.062962962962963,85,5,1680,0.00352111938061833,119,40,0.0148148148148148,39,5,153,75,952,838,40,215,574,408,466,390,0,40,98,481,304,466,321,0,1927,14.467147213751,20,20
C1264,0.25,10,0.3,3,1.5,5,477900,477121,0.998369951872777,3378,0.00706842435655995,0.00707996504031472,433,160,0.0592592592592593,80,5,1680,0.00352111938061833,119,40,0.0148148148148148,39,5,137,69,952,838,40,215,574,408,466,390,0,40,98,481,304,466,321,0,1698,14.0920663114269,20,20
C1265,0.25,10,0.3,3,2,3,477900,477121,0.998369951872777,2611,0.00546348608495501,0.00547240637071099,344,124,0.0459259259259259,71,5,1680,0.00352111938061833,119,40,0.0148148148148148,39,5,105,61,952,838,40,215,574,408,466,390,0,40,98,481,304,466,321,0,931,12.3565683646113,13,20
C1266,0.25,10,0.3,3,2,5,477900,477121,0.998369951872777,2501,0.00523331240845365,0.00524185688745622,295,115,0.0425925925925926,66,5,1680,0.00352111938061833,119,40,0.0148148148148148,39,5,90,53,952,838,40,215,574,408,466,390,0,40,98,481,304,466,321,0,821,12.0203918432627,12,20
C1267,0.25,10,0.3,4,1.25,3,477900,477148,0.998426449047918,4289,0.00897468089558485,0.00898882527014679,601,177,0.0655555555555556,85,5,1509,0.00316254076303369,103,35,0.012962962962963,34,5,163,77,712,841,40,221,580,99,466,393,0,40,148,523,10,466,351,0,2780,15.9034740032642,20,20
C1268,0.25,10,0.3,4,1.25,5,477900,477148,0.998426449047918,3957,0.00827997489014438,0.0082930243865635,507,166,0.0614814814814815,80,5,1509,0.00316254076303369,103,35,0.012962962962963,34,5,150,71,712,841,40,221,580,99,466,393,0,40,148,523,10,466,351,0,2448,15.5597675006318,20,20
C1269,0.25,10,0.3,4,1.5,3,477900,477148,0.998426449047918,3339,0.00698681732580038,0.00699782876591749,438,157,0.0581481481481482,79,5,1509,0.00316254076303369,103,35,0.012962962962963,34,5,141,69,712,841,40,221,580,99,466,393,0,40,148,523,10,466,351,0,1830,14.7379454926625,20,20
C1270,0.25,10,0.3,4,1.5,5,477900,477148,0.998426449047918,3181,0.0066562042268257,0.00666669461047725,392,147,0.0544444444444444,75,5,1509,0.00316254076303369,103,35,0.012962962962963,34,5,129,64,712,841,40,221,580,99,466,393,0,40,148,523,10,466,351,0,1672,14.4765796919208,20,20
C1271,0.25,10,0.3,4,2,3,477900,477148,0.998426449047918,2375,0.00496965892446118,0.00497749126057324,291,111,0.0411111111111111,68,5,1509,0.00316254076303369,103,35,0.012962962962963,34,5,94,58,712,841,40,221,580,99,466,393,0,40,148,523,10,466,351,0,866,12.6021052631579,13,20
C1272,0.25,10,0.3,4,2,5,477900,477148,0.998426449047918,2301,0.00481481481481482,0.00482240311182275,265,105,0.0388888888888889,63,5,1509,0.00316254076303369,103,35,0.012962962962963,34,5,84,51,712,841,40,221,580,99,466,393,0,40,148,523,10,466,351,0,792,12.3641894828336,13,20
C1273,0.25,10,0.5,1,1.25,3,477900,476133,0.996302573760201,10658,0.0223017367650136,0.0223845018093684,1486,291,0.107777777777778,98,5,8127,0.0170687601993561,709,126,0.0466666666666667,69,4,250,85,8066,781,40,151,18,8026,466,333,0,40,33,0,7936,466,77,0,2531,11.5356539688497,11,20
C1274,0.25,10,0.5,1,1.25,5,477900,476133,0.996302573760201,10136,0.0212094580456162,0.0212881694820565,1253,275,0.101851851851852,95,5,8127,0.0170687601993561,709,126,0.0466666666666667,69,4,220,78,8066,781,40,151,18,8026,466,333,0,40,33,0,7936,466,77,0,2009,11.0997434885556,11,20
C1275,0.25,10,0.5,1,1.5,3,477900,476133,0.996302573760201,10089,0.0211111111111111,0.0211894575675284,1382,267,0.0988888888888889,95,5,8127,0.0170687601993561,709,126,0.0466666666666667,69,4,222,81,8066,781,40,151,18,8026,466,333,0,40,33,0,7936,466,77,0,1962,11.0582812964615,11,20
C1276,0.25,10,0.5,1,1.5,5,477900,476133,0.996302573760201,9690,0.0202762084118016,0.02035145642079,1186,251,0.092962962962963,92,5,8127,0.0170687601993561,709,126,0.0466666666666667,69,4,194,74,8066,781,40,151,18,8026,466,333,0,40,33,0,7936,466,77,0,1563,10.690092879257,10,20
C1277,0.25,10,0.5,1,2,3,477900,476133,0.996302573760201,9272,0.0194015484410965,0.0194735504575402,1156,224,0.082962962962963,88,5,8127,0.0170687601993561,709,126,0.0466666666666667,69,4,174,72,8066,781,40,151,18,8026,466,333,0,40,33,0,7936,466,77,0,1145,10.2703839516825,9,20
C1278,0.25,10,0.5,1,2,5,477900,476133,0.996302573760201,9057,0.0189516635279347,0.0190219959549118,1029,214,0.0792592592592593,85,5,8127,0.0170687601993561,709,126,0.0466666666666667,69,4,150,64,8066,781,40,151,18,8026,466,333,0,40,33,0,7936,466,77,0,930,10.0394170255051,9,20
C1279,0.25,10,0.5,2,1.25,3,477900,477206,0.998547813350073,4504,0.0094245658087466,0.00943827194125807,714,169,0.0625925925925926,78,5,2436,0.00510471368758985,194,43,0.0159259259259259,43,3,142,74,2051,827,40,256,68,1938,466,379,0,40,135,20,1708,466,298,0,2068,13.7124777975133,18,20
C1280,0.25,10,0.5,2,1.25,5,477900,477206,0.998547813350073,3946,0.00825695752249425,0.00826896560395301,489,159,0.0588888888888889,72,5,2436,0.00510471368758985,194,43,0.0159259259259259,43,3,129,66,2051,827,40,256,68,1938,466,379,0,40,135,20,1708,466,298,0,1510,12.8233654333502,14,20
C1281,0.25,10,0.5,2,1.5,3,477900,477206,0.998547813350073,3962,0.00829043732998535,0.00830249410108004,595,149,0.0551851851851852,76,5,2436,0.00510471368758985,194,43,0.0159259259259259,43,3,121,70,2051,827,40,256,68,1938,466,379,0,40,135,20,1708,466,298,0,1526,12.8523472993438,14,20
C1282,0.25,10,0.5,2,1.5,5,477900,477206,0.998547813350073,3578,0.00748692195019879,0.00749781017003139,426,140,0.0518518518518519,70,5,2436,0.00510471368758985,194,43,0.0159259259259259,43,3,110,63,2051,827,40,256,68,1938,466,379,0,40,135,20,1708,466,298,0,1142,12.0852431525992,12,20
C1283,0.25,10,0.5,2,2,3,477900,477206,0.998547813350073,3206,0.00670851642603055,0.00671827261182802,413,114,0.0422222222222222,67,5,2436,0.00510471368758985,194,43,0.0159259259259259,43,3,85,59,2051,827,40,256,68,1938,466,379,0,40,135,20,1708,466,298,0,770,11.1668746101061,10,20
C1284,0.25,10,0.5,2,2,5,477900,477206,0.998547813350073,3045,0.00637162586315129,0.00638089210948731,326,107,0.0396296296296296,62,5,2436,0.00510471368758985,194,43,0.0159259259259259,43,3,76,51,2051,827,40,256,68,1938,466,379,0,40,135,20,1708,466,298,0,609,10.6998357963875,10,20
C1285,0.25,10,0.5,3,1.25,3,477900,477401,0.998955848503871,3055,0.00639255074283323,0.0063992325110337,417,132,0.0488888888888889,69,5,1340,0.00280686466932411,98,30,0.0111111111111111,30,3,121,65,612,840,40,283,70,412,466,392,0,40,197,20,305,466,322,0,1715,15.0104746317512,20,20
C1286,0.25,10,0.5,3,1.25,5,477900,477401,0.998955848503871,2740,0.00573341703285206,0.0057394098462299,329,121,0.0448148148148148,64,5,1340,0.00280686466932411,98,30,0.0111111111111111,30,3,104,59,612,840,40,283,70,412,466,392,0,40,197,20,305,466,322,0,1400,14.4368613138686,20,20
C1287,0.25,10,0.5,3,1.5,3,477900,477401,0.998955848503871,2606,0.00545302364511404,0.00545872337929749,370,121,0.0448148148148148,67,5,1340,0.00280686466932411,98,30,0.0111111111111111,30,3,110,63,612,840,40,283,70,412,466,392,0,40,197,20,305,466,322,0,1266,14.1508058326938,19.5,20
C1288,0.25,10,0.5,3,1.5,5,477900,477401,0.998955848503871,2371,0.00496128897258841,0.00496647472460259,283,109,0.0403703703703704,62,5,1340,0.00280686466932411,98,30,0.0111111111111111,30,3,92,57,612,840,40,283,70,412,466,392,0,40,197,20,305,466,322,0,1031,13.5710670603121,16,20
C1289,0.25,10,0.5,3,2,3,477900,477401,0.998955848503871,1980,0.00414312617702448,0.00414745675019533,240,87,0.0322222222222222,54,5,1340,0.00280686466932411,98,30,0.0111111111111111,30,3,75,49,612,840,40,283,70,412,466,392,0,40,197,20,305,466,322,0,640,12.3015151515152,13,20
C1290,0.25,10,0.5,3,2,5,477900,477401,0.998955848503871,1886,0.00394643230801423,0.00395055728831737,196,80,0.0296296296296296,50,5,1340,0.00280686466932411,98,30,0.0111111111111111,30,3,63,43,612,840,40,283,70,412,466,392,0,40,197,20,305,466,322,0,546,11.9178154825027,12,20
C1291,0.25,10,0.5,4,1.25,3,477900,477434,0.999024900606821,2792,0.00584222640719816,0.00584792871894335,376,123,0.0455555555555556,66,5,1139,0.00238567006120218,81,24,0.00888888888888889,24,3,115,62,342,845,40,292,70,104,466,397,0,40,259,20,10,466,354,0,1653,15.5189828080229,20,20
C1292,0.25,10,0.5,4,1.25,5,477900,477434,0.999024900606821,2513,0.00525842226407198,0.00526355475311771,306,112,0.0414814814814815,61,5,1139,0.00238567006120218,81,24,0.00888888888888889,24,3,100,55,342,845,40,292,70,104,466,397,0,40,259,20,10,466,354,0,1374,15.0214882610426,20,20
C1293,0.25,10,0.5,4,1.5,3,477900,477434,0.999024900606821,2312,0.00483783218246495,0.00484255415408203,313,111,0.0411111111111111,63,5,1139,0.00238567006120218,81,24,0.00888888888888889,24,3,103,59,342,845,40,292,70,104,466,397,0,40,259,20,10,466,354,0,1173,14.5886678200692,20,20
C1294,0.25,10,0.5,4,1.5,5,477900,477434,0.999024900606821,2134,0.00446536932412639,0.00446972775294596,250,100,0.037037037037037,58,5,1139,0.00238567006120218,81,24,0.00888888888888889,24,3,88,52,342,845,40,292,70,104,466,397,0,40,259,20,10,466,354,0,995,14.1373008434864,18.5,20
C1295,0.25,10,0.5,4,2,3,477900,477434,0.999024900606821,1745,0.00365139150449885,0.00365495544933959,196,76,0.0281481481481481,49,5,1139,0.00238567006120218,81,24,0.00888888888888889,24,3,66,44,342,845,40,292,70,104,466,397,0,40,259,20,10,466,354,0,606,12.8303724928367,14,20
C1296,0.25,10,0.5,4,2,5,477900,477434,0.999024900606821,1658,0.00346934505126596,0.00347273130945848,158,68,0.0251851851851852,43,5,1139,0.00238567006120218,81,24,0.00888888888888889,24,3,54,35,342,845,40,292,70,104,466,397,0,40,259,20,10,466,354,0,519,12.4541616405308,13,20
